,Symbol,currentPrice,averageDailyVolume10Day,marketCap,marketCapLabel,priceRangeLabel
3435,CDNS,325.78,1358320.0,88951619584.0,mid/large,out
3436,FTNT,105.011,4185470.0,80377102336.0,mid/large,almost in
3437,ORLY,95.35,4328290.0,81509179392.0,mid/large,in
3438,SNPS,612.34,3281090.0,113309851648.0,mid/large,out
3439,PYPL,76.735,9982920.0,74627317760.0,mid/large,in
3440,MAR,273.15,1296430.0,74814693376.0,mid/large,out
3441,CRWV,125.7799,12707840.0,60558491648.0,mid/large,out
3442,IRMD,57.03,37190.0,725142144.0,small,in
3443,HBT,26.33,29850.0,829273856.0,small,in
3444,SION,19.71,158150.0,869055232.0,small,in
3445,JBSS,69.13,81580.0,804735360.0,small,in
3446,BLMN,10.545,2017840.0,896972480.0,small,in
3447,IMTX,6.45,381720.0,783997504.0,small,in
3448,FIP,6.925,900170.0,794719936.0,small,in
3449,AOSL,28.51,223540.0,848457600.0,small,in
3450,EZPW,14.235,643030.0,869954944.0,small,in
3451,INDI,4.51,5159540.0,878962944.0,small,in
3452,ESQ,103.87,178880.0,878894976.0,small,almost in
3453,BMBL,8.405,2154430.0,1256555776.0,small,in
3454,GYRE,7.57,74400.0,686270464.0,small,in
3455,CSIQ,13.265,1109260.0,888386240.0,small,in
3456,MBWM,48.78,97000.0,791953024.0,small,in
3457,GSM,4.75,1795610.0,886473472.0,small,in
3458,GDEN,29.09,225680.0,769002880.0,small,in
3459,WOOF,4.345,4371990.0,1212202752.0,small,in
3460,NBN,95.875,108070.0,817368896.0,small,in
3461,UFCS,27.83,136910.0,708298560.0,small,in
3462,VIR,5.85,1476060.0,808692288.0,small,in
3463,TRNS,83.08,89310.0,774112896.0,small,in
3464,FDUS,21.57,124330.0,755206656.0,small,in
3465,ITRN,40.215,71250.0,800021120.0,small,in
3466,BYRN,23.56,1220970.0,534901504.0,small,in
3467,STKL,6.755,678890.0,793996224.0,small,in
3468,BFST,26.195,88620.0,778363456.0,small,in
3469,DAKT,16.49,307250.0,809878336.0,small,in
3470,VMEO,4.185,1485460.0,689453632.0,small,in
3471,MCBS,30.37,35290.0,775579968.0,small,in
3472,XERS,5.115,2157600.0,819192832.0,small,in
3473,LINC,22.43,179280.0,708626496.0,small,in
3474,HAFC,23.14,146670.0,699107968.0,small,in
3475,GCT,24.65,454130.0,938388480.0,small,in
3476,ASPI,9.99,5708650.0,837915200.0,small,in
3477,CNCK,5.54,38380.0,724715072.0,small,in
3478,MATW,25.61,175450.0,794130240.0,small,in
3479,AVXL,13.38,878920.0,1142875520.0,small,in
3480,CTLP,11.07,1653540.0,810812096.0,small,in
3481,FCBC,40.63,48020.0,744134400.0,small,in
3482,IMOS,18.14,15700.0,645441152.0,small,in
3483,PHAT,8.56,857790.0,597608704.0,small,in
3484,DGICA,18.51,117540.0,653386368.0,small,in
3485,HTLD,8.665,565760.0,680666944.0,small,in
3486,HNRG,16.84,533030.0,723719232.0,small,in
3487,RBBN,4.2599,402180.0,752059776.0,small,in
3488,SWIM,7.03,405530.0,818067072.0,small,in
3489,ANAB,26.99,481470.0,792979712.0,small,in
3490,DGIC.A,,,,mid/large,almost in
3491,ABUS,3.23,801950.0,618632256.0,small,in
3492,ERII,13.86,353030.0,755358912.0,small,in
3493,NUTX,92.59,433080.0,514348544.0,small,in
3494,HCKT,23.52,208790.0,650450304.0,small,in
3495,DGICB,15.7,290.0,646679872.0,small,in
3496,GOOD,13.79,466680.0,644133632.0,small,in
3497,TH,7.8,271270.0,775044736.0,small,in
3498,DAWN,6.945,1376320.0,703959104.0,small,in
3499,CAC,41.85,67500.0,707357056.0,small,in
3500,CGNT,9.3,242430.0,677770048.0,small,in
3501,WENN,,155280.0,386443648.0,small,almost in
3502,XRX,6.645,3878610.0,835874560.0,small,in
3503,XNCR,9.56,575080.0,680392896.0,small,in
3504,HBNC,15.92,167240.0,702028992.0,small,in
3505,CRESY,11.14,152180.0,676952192.0,small,in
3506,TCPC,7.635,443710.0,649263616.0,small,in
3507,ULH,27.35,67720.0,720213056.0,small,in
3508,NEXN,11.55,502420.0,732466368.0,small,in
3509,GSBC,60.58,88990.0,690400000.0,small,in
3510,RDVT,45.145,82350.0,630039104.0,small,in
3511,CBLL,15.73,205970.0,568529344.0,small,in
3512,PRTH,7.199,495640.0,574145472.0,small,in
3513,EOLS,9.55,776000.0,615742016.0,small,in
3514,KALV,15.56,1572730.0,777279616.0,small,in
3515,ASTL,6.78,690050.0,711452544.0,small,in
3516,IBCP,34.16,67770.0,707825920.0,small,in
3517,WEST,7.07,295010.0,669113280.0,small,in
3518,STOK,14.27,860360.0,779097792.0,small,in
3519,NBBK,18.115,276060.0,734932800.0,small,in
3520,CAPR,6.83,4062120.0,312184256.0,small,in
3521,CCBG,41.58,44030.0,709142784.0,small,in
3522,FLGT,18.87,247500.0,574470784.0,small,in
3523,HELE,24.43,2099870.0,560798016.0,small,in
3524,SENEA,104.89,80780.0,721200576.0,small,almost in
3525,SENEB,103.87,220.0,716876480.0,small,almost in
3526,MBUU,36.85,115590.0,707180928.0,small,in
3527,NYMT,6.985,554980.0,630732928.0,small,in
3528,BCAX,11.786,363900.0,642763648.0,small,in
3529,AIOT,4.715,1437200.0,628844288.0,small,in
3530,TRVI,7.88,1719280.0,959429440.0,small,in
3531,ADTN,9.445,1430750.0,755908864.0,small,in
3532,UPB,11.5,318320.0,618627520.0,small,in
3533,THFF,56.49,59980.0,669440384.0,small,in
3534,FWRD,30.49,459970.0,927603392.0,small,in
3535,OSPN,15.37,443930.0,587602752.0,small,in
3536,MGPI,32.52,197030.0,691758976.0,small,in
3537,SPTN,26.587,574810.0,899951360.0,small,in
3538,SERV,11.68,6180510.0,667201344.0,small,in
3539,DNTH,22.04,420650.0,708806400.0,small,in
3540,RGLS,8.16,4003012.0,564950208.0,small,in
3541,LIND,12.91,242010.0,706278976.0,small,in
3542,MOFG,29.85,99820.0,621387456.0,small,in
3543,TRST,35.92,92830.0,677127872.0,small,in
3544,SNCY,12.62,797570.0,671481152.0,small,in
3545,EYPT,10.7,720690.0,736285120.0,small,in
3546,ICHR,21.53,364540.0,734605760.0,small,in
3547,SMBC,56.42,68460.0,637545984.0,small,in
3548,GLAD,28.85,82010.0,644217600.0,small,in
3549,ORRF,36.5,161030.0,712060224.0,small,in
3550,VINP,9.94,54050.0,628652288.0,small,in
3551,BCYC,8.747,292050.0,605763904.0,small,in
3552,REAL,6.38,2628090.0,721546112.0,small,in
3553,TBLD,19.69,130460.0,631692608.0,small,in
3554,FSBC,30.41,43870.0,649588032.0,small,in
3555,MAZE,17.56,137030.0,769078784.0,small,in
3556,PRAA,16.4,298540.0,650402688.0,small,in
3557,QSG,9.11,960920.0,465639424.0,small,in
3558,RLAY,3.78,2094960.0,648062080.0,small,in
3559,ECX,1.35,7851220.0,500485472.0,small,in
3560,HTBK,10.145,479990.0,624886400.0,small,in
3561,ANNA,4.84,25110.0,196793920.0,small,in
3562,SPFI,41.21,91660.0,668858880.0,small,in
3563,EMBC,11.63,494760.0,679686272.0,small,in
3564,NXTT,2.41,463760.0,1051398656.0,small,in
3565,NESR,6.505,553670.0,649632256.0,small,in
3566,NWTN,1.328,172650.0,388041600.0,small,in
3567,ALNT,40.145,200560.0,679610688.0,small,in
3568,ALT,4.285,4042390.0,347543488.0,small,in
3569,ADSE,11.18,67490.0,613114560.0,small,in
3570,RXST,7.9,3347510.0,321032288.0,small,in
3571,LFMD,10.85,984510.0,493106464.0,small,in
3572,MRVI,2.62,1685410.0,957201216.0,small,in
3573,THRY,12.08,452610.0,528357440.0,small,in
3574,KURA,6.435,1503670.0,557108224.0,small,in
3575,ALTI,4.38,117190.0,635029952.0,small,in
3576,CASS,43.6,59130.0,582496000.0,small,in
3577,SGML,6.81,2775630.0,757830400.0,small,in
3578,SANA,5.14,5521480.0,1159352704.0,small,in
3579,AUTL,2.675,1303970.0,711919168.0,small,in
3580,FTRE,6.31,1762990.0,571309312.0,small,in
3581,TSHA,2.69,3331850.0,703515712.0,small,in
3582,VERV,11.1,3181970.0,991365440.0,small,in
3583,METC,22.59,5543830.0,1173559552.0,small,in
3584,ABL,5.44,686190.0,532400832.0,small,in
3585,KROS,14.43,459970.0,586080256.0,small,in
3586,DJCO,400.91,42320.0,552225472.0,small,out
3587,ARVN,7.87,1936650.0,574442304.0,small,in
3588,MNMD,9.91,1419930.0,748733120.0,small,in
3589,EGBN,21.49,296890.0,652810304.0,small,in
3590,TYRA,10.81,236280.0,574854208.0,small,in
3591,DOMO,16.13,668480.0,648992128.0,small,in
3592,TNGX,6.88,1728110.0,745750720.0,small,in
3593,MLAB,74.64,166890.0,410628224.0,small,in
3594,VLGEA,36.91,46870.0,544640256.0,small,in
3595,ALRS,22.26,52340.0,564640512.0,small,in
3596,ODP,18.81,407750.0,565849920.0,small,in
3597,OPAL,2.5,127320.0,433427520.0,small,in
3598,DCTH,11.61,834950.0,404332160.0,small,in
3599,CCAP,15.0,262720.0,555922496.0,small,in
3600,CLFD,45.34,114230.0,627097536.0,small,in
3601,SMLR,39.32,889030.0,555910080.0,small,in
3602,PUBM,12.68,546270.0,615406080.0,small,in
3603,CSTL,16.8,371750.0,485054624.0,small,in
3604,BTBT,3.36,64796640.0,1073335168.0,small,in
3605,SCVL,23.13,364400.0,632274688.0,small,in
3606,KIDS,23.68,134260.0,586529920.0,small,in
3607,LEGH,22.88,68700.0,551817536.0,small,in
3608,WASH,28.16,143490.0,543009280.0,small,in
3609,CBNK,35.41,54230.0,586541888.0,small,in
3610,KRT,28.63,60860.0,574790208.0,small,in
3611,DH,4.24,413470.0,455130048.0,small,in
3612,LIMN,6.47,403760.0,170578960.0,small,in
3613,VALN,7.315,13380.0,622008384.0,small,in
3614,MGTX,8.49,577430.0,682302208.0,small,in
3615,GBFH,43.22,60790.0,606895232.0,small,in
3616,TBPH,11.3,166100.0,565014720.0,small,in
3617,RZLV,3.39,8959600.0,826044736.0,small,in
3618,CGEM,8.33,257120.0,491592448.0,small,in
3619,SFIX,5.26,2368570.0,686361664.0,small,in
3620,FRPH,27.49,45970.0,524709888.0,small,in
3621,CCCX,10.157,260680.0,528671840.0,small,in
3622,FISI,27.18,144330.0,546581632.0,small,in
3623,HNST,4.79,2691180.0,528035232.0,small,in
3624,AMRK,22.64,206990.0,557503168.0,small,in
3625,APPS,5.35,3785540.0,577569920.0,small,in
3626,METCB,15.47,526300.0,1097460352.0,small,in
3627,GAIN,14.2,141450.0,524281024.0,small,in
3628,NFBK,11.36,158360.0,484232480.0,small,in
3629,RMR,16.92,137070.0,285562240.0,small,in
3630,LAES,3.43,13154870.0,480995776.0,small,in
3631,MPB,28.99,97710.0,665711872.0,small,in
3632,TTGT,8.65,509110.0,618379840.0,small,in
3633,ACIC,10.91,147340.0,527535584.0,small,in
3634,DADA,1.96,1024258.0,506162176.0,small,in
3635,GLRE,13.41,129550.0,463387904.0,small,in
3636,SHBI,16.62,139290.0,554680896.0,small,in
3637,ARKO,4.61,325470.0,525332576.0,small,in
3638,ZVRA,11.77,1445600.0,643578944.0,small,in
3639,TRML,18.94,125330.0,486540192.0,small,in
3640,RGNX,9.09,524850.0,458033280.0,small,in
3641,CEVA,23.27,236380.0,556534656.0,small,in
3642,PSNL,6.76,1128150.0,597077696.0,small,in
3643,TSSI,25.84,2614960.0,646529728.0,small,in
3644,AACI,10.0842,188020.0,398023360.0,small,in
3645,URGN,18.66,1396440.0,862116224.0,small,in
3646,FMNB,13.67,82390.0,514545632.0,small,in
3647,ATEX,22.37,170430.0,418227296.0,small,in
3648,SCHL,22.58,209150.0,602581184.0,small,in
3649,EBTC,39.64,30766.0,495832960.0,small,in
3650,NCMI,5.1,537100.0,480952416.0,small,in
3651,BLDP,2.02,6732140.0,605662656.0,small,in
3652,TALK,2.62,1757370.0,438365312.0,small,in
3653,ADV,1.77,734720.0,574032256.0,small,in
3654,BITF,1.27,26981000.0,706071680.0,small,in
3655,HIFS,250.1,60000.0,545530624.0,small,out
3656,AHG,1.92,136270.0,760629056.0,small,in
3657,PHH,0.9049,5630840.0,23866194.0,small,out
3658,CVGW,27.0,209560.0,481604416.0,small,in
3659,INNV,4.0,59380.0,540051968.0,small,in
3660,PGC,26.34,101030.0,464540160.0,small,in
3661,NRIM,96.86,60720.0,534753408.0,small,in
3662,APEI,29.86,381290.0,538665472.0,small,in
3663,PFIS,52.28,50990.0,522522912.0,small,in
3664,FUFU,4.08,188450.0,668911872.0,small,in
3665,AMLX,8.39,1700760.0,747893888.0,small,in
3666,ATYR,6.61,3873570.0,588319104.0,small,in
3667,ORKA,14.54,189820.0,544384896.0,small,in
3668,BCAL,16.6,178940.0,538054144.0,small,in
3669,LYTS,18.1,88870.0,543081472.0,small,in
3670,CLMB,100.77,66620.0,463779808.0,small,almost in
3671,MYGN,4.74,1320780.0,436920864.0,small,in
3672,RSVR,7.97,133290.0,521807040.0,small,in
3673,TREE,41.05,286180.0,555619968.0,small,in
3674,SVRA,2.49,912910.0,430364096.0,small,in
3675,ZBIO,15.62,165960.0,653450176.0,small,in
3676,FBYD,7.49,11750.0,278863936.0,small,in
3677,CELC,14.05,208450.0,532022912.0,small,in
3678,BWMN,33.95,108190.0,585063744.0,small,in
3679,RPAY,5.21,906180.0,492401280.0,small,in
3680,CTMX,2.43,1424640.0,382831936.0,small,in
3681,SWBI,8.45,1008990.0,374418656.0,small,in
3682,YORW,31.3,95460.0,450729376.0,small,in
3683,SBC,4.92,180220.0,509766112.0,small,in
3684,MNRO,16.65,761830.0,499023808.0,small,in
3685,UPXI,6.7,17272440.0,339403232.0,small,in
3686,IVA,3.32,10210.0,461758880.0,small,in
3687,PRTC,18.55,1290.0,445671136.0,small,in
3688,OPT,3.41,0.0,524819488.0,small,in
3689,HONE,12.29,275020.0,529395424.0,small,in
3690,ANSC,10.8775,112730.0,469092160.0,small,in
3691,KE,19.54,97360.0,476393024.0,small,in
3692,DFDV,21.48,2800660.0,403349280.0,small,in
3693,NATH,97.39,91590.0,398277376.0,small,in
3694,DNUT,4.32,6439960.0,737856000.0,small,in
3695,SEPN,13.53,216930.0,602873792.0,small,in
3696,CCNE,24.23,119860.0,508328416.0,small,in
3697,UNTY,52.93,86780.0,530993760.0,small,in
3698,SIGA,7.16,313340.0,511518304.0,small,in
3699,ABVX,68.6,923930.0,4562448896.0,mid/large,in
3700,AXGN,13.46,981520.0,613022272.0,small,in
3701,MITK,9.4,332670.0,428303456.0,small,in
3702,CEP,28.15,973660.0,289944992.0,small,in
3703,CWCO,29.79,107990.0,474158496.0,small,in
3704,CMCO,16.18,371280.0,464175072.0,small,in
3705,PGEN,1.66,3357020.0,489998784.0,small,in
3706,TITN,20.28,154970.0,468155712.0,small,in
3707,GRVY,64.6,6050.0,448898944.0,small,in
3708,BVS,6.47,417000.0,429333664.0,small,in
3709,FFWM,5.39,731890.0,444061056.0,small,in
3710,CNDT,2.83,856290.0,457978880.0,small,in
3711,COFS,29.65,75740.0,444284480.0,small,in
3712,ANGO,9.21,1191350.0,374238208.0,small,in
3713,CCSI,21.59,154120.0,421888032.0,small,in
3714,MREO,1.865,7346610.0,296535008.0,small,in
3715,MBAV,10.64,640690.0,382375008.0,small,in
3716,ACNB,43.01,19260.0,450473824.0,small,in
3717,ATAI,3.88,5543340.0,823118720.0,small,in
3718,OPEN,2.29,504748910.0,1669703040.0,small,in
3719,PERI,11.43,293270.0,518116192.0,small,in
3720,OFIX,11.5,265930.0,450579200.0,small,in
3721,CCRN,13.59,228390.0,441329824.0,small,in
3722,AROW,26.73,31640.0,440478304.0,small,in
3723,GAMB,11.16,334560.0,397331712.0,small,in
3724,ERAS,1.71,861460.0,484420800.0,small,in
3725,TCBX,36.27,58320.0,501733792.0,small,in
3726,SHYF,12.54,195654.0,439022880.0,small,in
3727,CTKB,3.37,745460.0,426840800.0,small,in
3728,KELYB,13.6787,1220.0,513414976.0,small,in
3729,CMPS,4.62,2431270.0,432255520.0,small,in
3730,SKYT,10.59,638520.0,508711840.0,small,in
3731,BAND,15.91,228880.0,473527744.0,small,in
3732,KELYA,13.63,318710.0,476759680.0,small,in
3733,NETD,11.17,246150.0,425856256.0,small,in
3734,TECX,22.92,217890.0,427973696.0,small,in
3735,BWB,16.13,45590.0,442605568.0,small,in
3736,AURA,7.0,150970.0,434030112.0,small,in
3737,FFIC,12.5,284430.0,422212512.0,small,in
3738,SRDX,32.44,75090.0,463869280.0,small,in
3739,TLRY,0.7361,48806540.0,757078848.0,small,out
3740,SAGE,8.77,2704770.0,549197568.0,small,in
3741,CRMT,55.95,72940.0,462330528.0,small,in
3742,BNTC,11.85,95440.0,311068448.0,small,in
3743,LSEA,11.31,212366.0,411792576.0,small,in
3744,ATGL,21.7,3560.0,357236256.0,small,in
3745,FBIZ,53.5,41580.0,445057952.0,small,in
3746,CLNE,2.21,1875080.0,488370240.0,small,in
3747,RAPP,15.5,169900.0,565714368.0,small,in
3748,SVC,3.04,1726510.0,506573440.0,small,in
3749,GDEV,15.5841,6580.0,282541280.0,small,in
3750,KMDA,7.91,61340.0,457260480.0,small,in
3751,LAB,1.45,1655160.0,523800896.0,small,in
3752,GTEN,10.2,327340.0,459764992.0,small,in
3753,SLP,13.27,1554710.0,267086624.0,small,in
3754,DDI,9.64,54090.0,477694784.0,small,in
3755,IBEX,30.93,92310.0,413608352.0,small,in
3756,ORGO,4.98,951400.0,631732928.0,small,in
3757,BIGC,5.26,575680.0,421317088.0,small,in
3758,KRNY,6.54,331040.0,422351232.0,small,in
3759,KFII,10.1796,20950.0,399611392.0,small,in
3760,HBCP,56.97,46900.0,444444064.0,small,in
3761,DHIL,153.31,37070.0,418182144.0,small,out
3762,BTM,5.48,1684610.0,126694312.0,small,in
3763,ETON,15.29,499320.0,410039584.0,small,in
3764,CRNC,10.0,1658570.0,432580992.0,small,in
3765,CCIX,10.53,71940.0,386056128.0,small,in
3766,EU,3.16,2228430.0,588584768.0,small,in
3767,NPAC,10.165,107290.0,313967360.0,small,in
3768,GRRR,18.35,3015840.0,415976160.0,small,in
3769,NWPX,41.98,65480.0,414681376.0,small,in
3770,CARE,17.81,67330.0,412461792.0,small,in
3771,NNNN,44.22,158750.0,1940868864.0,small,in
3772,RRBI,63.16,16530.0,422115968.0,small,in
3773,LWAY,26.22,26720.0,398627904.0,small,in
3774,ITIC,207.97,63400.0,392287584.0,small,out
3775,ITOS,10.13,2137400.0,387713600.0,small,in
3776,GCBC,25.75,45470.0,438440096.0,small,in
3777,RWAY,11.17,358790.0,417170464.0,small,in
3778,RIGL,21.07,176600.0,376571456.0,small,in
3779,ALF,10.53,82720.0,378421856.0,small,in
3780,GPAT,10.58,3880.0,380218752.0,small,in
3781,BSRR,31.54,38140.0,435844960.0,small,in
3782,RZLT,5.88,712890.0,511536480.0,small,in
3783,ALDF,10.4135,1980.0,311032480.0,small,in
3784,TACO,10.66,291420.0,399950400.0,small,in
3785,FRBA,15.45,36160.0,386925152.0,small,in
3786,SEAT,1.87,1121080.0,386257856.0,small,in
3787,HUMA,2.73,2863360.0,423474880.0,small,in
3788,KWM,4.17,1622690.0,263737072.0,small,in
3789,BSVN,48.31,45430.0,456496672.0,small,in
3790,TMCI,6.08,221210.0,382462400.0,small,in
3791,LAND,10.8,275860.0,390794752.0,small,in
3792,RICK,40.59,79950.0,355692192.0,small,in
3793,MSBI,18.54,105590.0,398889984.0,small,in
3794,NPCE,9.5,227660.0,311585760.0,small,in
3795,JACK,24.88,824710.0,469719456.0,small,in
3796,VIGL,8.07,884440.0,376638976.0,small,in
3797,FULC,7.91,505380.0,426976256.0,small,in
3798,NRC,14.73,81770.0,335628928.0,small,in
3799,ACTG,3.79,197010.0,364490720.0,small,in
3800,VBNK,11.73,46840.0,381445504.0,small,in
3801,OTLY,15.36,146660.0,459694080.0,small,in
3802,BMRC,24.56,72120.0,398267392.0,small,in
3803,IPCX,10.2,45370.0,351627648.0,small,in
3804,ABSI,3.52,5829640.0,449007680.0,small,in
3805,API,4.06,374160.0,379653440.0,small,in
3806,VALU,39.13,2030.0,368352608.0,small,in
3807,OM,19.44,287400.0,344521536.0,small,in
3808,ARQQ,40.53,1145710.0,581791936.0,small,in
3809,MBX,13.68,391340.0,457245792.0,small,in
3810,GILT,8.0,650320.0,457695200.0,small,in
3811,ARTNA,33.58,27350.0,345971392.0,small,in
3812,AIP,9.57,327810.0,401726592.0,small,in
3813,DOGZ,9.27,143140.0,131918592.0,small,in
3814,SLDB,6.76,1637260.0,524004128.0,small,in
3815,CWBC,21.08,70160.0,403270944.0,small,in
3816,AEHR,22.18,2432430.0,662671872.0,small,in
3817,VREX,7.69,284340.0,319233440.0,small,in
3818,CIVB,21.4,115790.0,413176224.0,small,in
3819,RTAC,11.93,553490.0,455399136.0,small,in
3820,PACB,1.69,7696940.0,507143648.0,small,in
3821,BACQ,10.345,69390.0,435438656.0,small,in
3822,POET,6.64,4168920.0,601197568.0,small,in
3823,OCGN,1.17,3933730.0,341676256.0,small,in
3824,CCCM,10.34,577760.0,351956032.0,small,in
3825,CEPT,11.245,295190.0,343872096.0,small,in
3826,NVEC,80.66,75570.0,390166144.0,small,in
3827,ZEUS,35.46,65970.0,395829344.0,small,in
3828,CDRO,8.47,34010.0,386577600.0,small,in
3829,CYRX,7.81,373350.0,391571520.0,small,in
3830,SNDL,1.6,2873200.0,411705600.0,small,in
3831,TBRG,23.11,160710.0,347190784.0,small,in
3832,ZYBT,5.78,48630.0,273922304.0,small,in
3833,TWNP,4.63,13340.0,265335584.0,small,in
3834,GIG,10.38,141890.0,345999648.0,small,in
3835,TERN,6.09,1125060.0,531887200.0,small,in
3836,SSBK,36.37,38941.0,361068608.0,small,in
3837,CCIR,10.86,567660.0,343393184.0,small,in
3838,NXXT,1.69,192960.0,206354080.0,small,in
3839,HOND,11.08,184040.0,318549984.0,small,in
3840,MNTK,2.49,123930.0,354660672.0,small,in
3841,ARCT,15.45,387220.0,419013280.0,small,in
3842,DMAA,10.27,40960.0,344220640.0,small,in
3843,CLPT,11.58,378740.0,327308704.0,small,in
3844,XNET,4.96,483060.0,309365632.0,small,in
3845,CGCT,10.045,6690.0,277242016.0,small,in
3846,SPOK,17.76,93040.0,365364064.0,small,in
3847,MTRX,15.09,157280.0,416642464.0,small,in
3848,OYSE,10.02,167725.0,339821312.0,small,in
3849,TACH,10.09,109220.0,348104992.0,small,in
3850,FMAO,26.77,35600.0,367233536.0,small,in
3851,CMPX,3.33,828390.0,460479040.0,small,in
3852,NNDM,1.525,3336550.0,331356576.0,small,in
3853,KCHV,,464450.0,343259168.0,small,almost in
3854,EWCZ,5.0,351260.0,276025504.0,small,in
3855,SATL,3.56,1256650.0,370631584.0,small,in
3856,USCB,17.92,25570.0,359267328.0,small,in
3857,PBPB,12.98,248830.0,391635136.0,small,in
3858,VSTA,4.1,10000.0,328862240.0,small,in
3859,LSAK,4.16,19030.0,337997504.0,small,in
3860,SKBL,0.85,2261770.0,23995500.0,small,out
3861,ACB,4.88,964920.0,274482432.0,small,in
3862,RCKT,3.36,3657180.0,361999680.0,small,in
3863,CRVS,4.67,429150.0,360125184.0,small,in
3864,WTBA,19.37,21130.0,327804320.0,small,in
3865,QSI,1.88,6307210.0,379192224.0,small,in
3866,NNOX,5.45,1318110.0,347814624.0,small,in
3867,AIRS,6.45,587300.0,402569632.0,small,in
3868,AZ,10.84,367070.0,379830368.0,small,in
3869,VACH,10.39,5000.0,328583776.0,small,in
3870,MTLS,6.18,74680.0,365035296.0,small,in
3871,AQST,4.26,1336960.0,423136896.0,small,in
3872,IMXI,9.96,284000.0,298567936.0,small,in
3873,TATT,31.8,84160.0,409758880.0,small,in
3874,BEAG,10.47,121520.0,327899456.0,small,in
3875,SIFY,5.85,114150.0,423249824.0,small,in
3876,ALLT,8.0,998760.0,367955200.0,small,in
3877,FLWS,6.94,713900.0,441130688.0,small,in
3878,RXT,1.5,1052960.0,356083488.0,small,in
3879,OFLX,35.4,63800.0,357338240.0,small,in
3880,VSTM,5.35,1764850.0,293978208.0,small,in
3881,CAN,0.872,80699910.0,401434784.0,small,out
3882,CUB,10.49,5850.0,321693664.0,small,in
3883,BLDE,4.43,846560.0,358906592.0,small,in
3884,HDSN,8.26,254400.0,359150592.0,small,in
3885,RHLD,43.0,133260.0,366617984.0,small,in
3886,LVRO,2.1509,2220.0,246463008.0,small,in
3887,RITR,4.14,568560.0,258546304.0,small,in
3888,GSRT,10.82,716650.0,315646432.0,small,in
3889,ABEO,6.71,764610.0,343261472.0,small,in
3890,LOCO,11.02,420920.0,331175264.0,small,in
3891,SIMA,10.43,24600.0,319853696.0,small,in
3892,CEPO,11.9,1988950.0,243950000.0,small,in
3893,BBCP,6.93,84670.0,360554720.0,small,in
3894,RDAG,10.36,157440.0,388500000.0,small,in
3895,DRDB,10.27,158180.0,236210016.0,small,in
3896,MLAC,10.32,15620.0,319842592.0,small,in
3897,OBT,27.55,106650.0,368128608.0,small,in
3898,CDTX,64.85,799400.0,1434326272.0,small,in
